@relation Untagged_new_PUL-weka.filters.unsupervised.attribute.Remove-R1

@attribute character_count numeric
@attribute word_count numeric
@attribute sentence_count numeric
@attribute word_length numeric
@attribute sentence_length numeric
@attribute paragraph_count numeric
@attribute paragraph_length numeric
@attribute longest_word_length numeric
@attribute longest_sentence_length numeric
@attribute shortest_sentence_length numeric
@attribute long_sentence_rate numeric
@attribute short_sentence_rate numeric
@attribute section_count numeric
@attribute subsection_count numeric
@attribute heading_count numeric
@attribute section_nesting numeric
@attribute subsection_nesting numeric
@attribute lead_length numeric
@attribute lead_rate numeric
@attribute link_count numeric
@attribute image_count numeric
@attribute table_count numeric
@attribute reference_unique numeric
@attribute reference_count numeric
@attribute image_rate numeric
@attribute link_rate numeric
@attribute reference_section_rate numeric
@attribute reference_word_rate numeric
@attribute reference_ratio numeric
@attribute maxSubSectionLength numeric
@attribute minSubSectionLength numeric
@attribute totalWordsInSubsections numeric
@attribute AverageWordsInSubSections numeric
@attribute Sub_SubSectionCount numeric
@attribute maxSub_SubSectionLength numeric
@attribute minSub_SubSectionLength numeric
@attribute totalWordsInSub_Subsections numeric
@attribute AverageWordsInSub_SubSections numeric
@attribute Templates_count numeric
@attribute referenceSectionsCount numeric
@attribute mandatorySectionsCount numeric
@attribute related_page_count numeric
@attribute class_label {Refimprove,untagged}

@data
1002,179,11,5.59777,16.2727,5,2.2,17,293,3,0.727273,0.272727,6,2,8,0.333333,0,59,32.960894,20,1,1,2,2,0.166667,11.173184,0.25,0.011173,0.029576,59,8,67,33.5,0,0,0,0,0,4,1,3,2,untagged
1322,265,12,4.98868,22.0833,4,3,15,259,63,1,0,3,0,3,0,0,255,96.226415,17,2,0,12,12,0.666667,6.415094,4,0.045283,0.119867,0,0,0,0,0,0,0,0,0,3,1,2,1,untagged
1362,272,18,5.00735,15.1111,4,4.5,20,218,9,0.944444,0.055556,0,0,0,0,0,0,0,30,1,0,0,0,0,11.029412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,untagged
1014,182,7,5.57143,26,2,3.5,15,245,60,1,0,3,1,4,0.333333,0,166,91.208791,15,1,0,1,1,0.333333,8.241758,0.25,0.005495,0.014544,0,0,0,0,0,0,0,0,0,2,1,3,2,untagged
1244,230,10,5.4087,23,5,2,16,280,46,1,0,3,0,3,0,0,194,84.347826,36,2,0,6,8,0.666667,15.652174,2.666667,0.034783,0.092072,0,0,0,0,0,0,0,0,0,4,1,3,2,untagged
1670,372,32,4.48925,11.625,6,5.33333,16,203,4,0.65625,0.21875,3,1,4,0.333333,0,22,5.913978,48,9,0,0,0,3,12.903226,0,0,0,2,2,2,2,0,0,0,0,0,6,1,1,0,untagged
8115,1674,102,4.84767,16.4118,39,2.61538,29,323,2,0.852941,0.078431,9,2,11,0.222222,0,178,10.633214,60,1,0,0,0,0.111111,3.584229,0,0,0,63,58,121,60.5,0,0,0,0,0,6,1,1,0,untagged
1022,178,41,5.74157,4.34146,10,4.1,14,105,1,0.341463,0.463415,6,0,6,0,0,19,10.674157,40,0,0,2,2,0,22.47191,0.333333,0.011236,0.029742,0,0,0,0,0,0,0,0,0,3,2,3,1,untagged
6349,1166,53,5.44511,22,40,1.325,20,411,1,0.867925,0.056604,9,0,9,0,0,484,41.509434,89,3,0,10,10,0.333333,7.632933,1.111111,0.008576,0.022702,0,0,0,0,0,0,0,0,0,5,1,3,2,untagged
1169,240,12,4.87083,20,8,1.5,16,334,29,0.916667,0,1,0,1,0,0,27,11.25,13,0,0,0,0,0,5.416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,untagged
11803,2198,134,5.36988,16.403,43,3.11628,17,309,0,0.843284,0.126866,9,6,15,0.666667,0,38,1.728844,51,10,0,16,19,1.111111,2.320291,1.266667,0.008644,0.022882,273,37,784,130.667,0,0,0,0,0,4,1,2,1,untagged
2830,508,40,5.57087,12.7,24,1.66667,60,301,4,0.425,0.35,8,0,8,0,0,66,12.992126,107,0,0,1,1,0,21.062992,0.125,0.001969,0.005211,0,0,0,0,0,0,0,0,0,3,1,2,1,untagged
2693,526,34,5.11977,15.4706,26,1.30769,16,275,16,0.647059,0,3,6,11,2,0.333333,41,7.794677,105,1,0,0,0,0.333333,19.961977,0,0,0,64,3,91,15.1667,2,19,7,26,13,4,0,1,1,untagged
1493,288,15,5.18403,19.2,4,3.75,13,322,56,1,0,4,0,4,0,0,59,20.486111,38,0,2,0,0,0,13.194444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,untagged
1402,270,22,5.19259,12.2727,10,2.2,25,142,4,0.863636,0.136364,7,0,7,0,0,25,9.259259,32,0,1,0,0,0,11.851852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,untagged
1467,293,15,5.00683,19.5333,3,5,16,250,30,1,0,2,0,2,0,0,290,98.976109,25,1,0,0,0,0.5,8.532423,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,untagged
2728,467,19,5.84154,24.5789,11,1.72727,54,514,5,0.947368,0.052632,4,4,8,1,0,71,15.203426,26,0,0,0,0,0,5.567452,0,0,0,47,30,168,42,0,0,0,0,0,2,0,2,2,untagged
1420,295,14,4.81356,21.0714,10,1.4,15,271,31,1,0,3,0,3,0,0,291,98.644068,23,0,0,1,2,0,7.79661,0.666667,0.00678,0.017946,0,0,0,0,0,0,0,0,0,6,1,2,1,untagged
1460,250,80,5.84,3.125,13,6.15385,16,105,1,0.2375,0.625,6,0,6,0,0,19,7.6,52,0,0,1,1,0,20.8,0.166667,0.004,0.010588,0,0,0,0,0,0,0,0,0,3,2,3,1,untagged
1829,368,17,4.97011,21.6471,7,2.42857,16,326,1,0.941176,0.058824,0,0,0,0,0,0,0,29,1,0,0,0,0,7.880435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
1050,236,20,4.44915,11.8,11,1.81818,19,116,1,0.55,0.4,3,0,3,0,0,49,20.762712,66,0,0,0,0,0,27.966102,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,untagged
2234,394,18,5.67005,21.8889,14,1.28571,15,270,38,1,0,3,0,3,0,0,107,27.15736,17,1,2,6,6,0.333333,4.314721,2,0.015228,0.040311,0,0,0,0,0,0,0,0,0,5,1,1,0,untagged
5600,1078,44,5.19481,24.5,11,4,16,427,12,0.977273,0.022727,6,0,6,0,0,179,16.604824,72,0,0,0,0,0,6.679035,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,untagged
1091,192,11,5.68229,17.4545,2,5.5,16,300,2,0.818182,0.181818,3,0,3,0,0,183,95.3125,27,1,0,1,1,0.333333,14.0625,0.333333,0.005208,0.013787,0,0,0,0,0,0,0,0,0,6,1,3,2,untagged
1080,239,11,4.51883,21.7273,5,2.2,12,219,3,0.818182,0.181818,1,0,1,0,0,238,99.58159,32,0,0,1,1,0,13.389121,1,0.004184,0.011076,0,0,0,0,0,0,0,0,0,3,1,1,0,untagged
850,161,11,5.2795,14.6364,5,2.2,15,143,8,0.727273,0.090909,4,0,4,0,0,101,62.732919,14,0,0,0,0,0,8.695652,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,untagged
3073,587,52,5.23509,11.2885,21,2.47619,19,181,2,0.653846,0.134615,6,0,6,0,0,529,90.11925,51,0,0,23,23,0,8.688245,3.833333,0.039182,0.103718,0,0,0,0,0,0,0,0,0,4,1,1,0,untagged
4618,922,44,5.00868,20.9545,12,3.66667,22,336,8,0.931818,0.045455,8,0,8,0,0,45,4.880694,39,0,0,1,1,0,4.229935,0.125,0.001085,0.002871,0,0,0,0,0,0,0,0,0,8,1,2,1,untagged
2012,407,13,4.94349,31.3077,7,1.85714,17,303,98,1,0,5,0,5,0,0,92,22.604423,12,1,0,2,4,0.2,2.948403,0.8,0.009828,0.026015,0,0,0,0,0,0,0,0,0,4,0,0,0,untagged
4167,827,32,5.03869,25.8438,10,3.2,24,441,0,0.78125,0.1875,9,2,11,0.222222,0,417,50.423216,119,1,1,1,2,0.111111,14.389359,0.181818,0.002418,0.006402,30,6,36,18,0,0,0,0,0,2,1,2,1,untagged
1706,361,15,4.72576,24.0667,11,1.36364,14,221,14,0.866667,0.133333,3,3,6,1,0,34,9.418283,62,0,0,4,4,0,17.174515,0.666667,0.01108,0.02933,38,15,73,24.3333,0,0,0,0,0,2,1,1,0,untagged
981,189,34,5.19048,5.55882,5,6.8,15,126,2,0.235294,0.617647,6,0,6,0,0,44,23.280423,47,0,0,5,5,0,24.867725,0.833333,0.026455,0.070028,0,0,0,0,0,0,0,0,0,6,1,3,2,untagged
898,183,11,4.9071,16.6364,4,2.75,15,173,0,0.818182,0.090909,2,0,2,0,0,180,98.360656,34,2,0,3,3,1,18.579235,1.5,0.016393,0.043394,0,0,0,0,0,0,0,0,0,3,1,2,1,untagged
5299,1034,51,5.12476,20.2745,20,2.55,15,303,0,0.803922,0.137255,4,6,10,1.5,0,177,17.117988,28,0,0,2,2,0,2.70793,0.2,0.001934,0.00512,195,4,527,87.8333,0,0,0,0,0,3,1,2,1,untagged
2790,565,31,4.93805,18.2258,14,2.21429,17,228,29,0.967742,0,4,0,4,0,0,564,99.823009,27,1,0,2,2,0.25,4.778761,0.5,0.00354,0.00937,0,0,0,0,0,0,0,0,0,4,1,1,0,untagged
4428,817,20,5.41983,40.85,10,2,17,579,14,0.95,0.05,6,0,6,0,0,17,2.080783,30,0,0,1,2,0,3.671971,0.333333,0.002448,0.00648,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
1297,234,26,5.54274,9,24,1.08333,12,247,20,0.846154,0,4,0,4,0,0,55,23.504274,37,0,0,0,0,0,15.811966,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
2575,535,34,4.81308,15.7353,19,1.78947,22,231,6,0.764706,0.088235,1,0,1,0,0,534,99.813084,50,2,0,0,0,2,9.345794,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,untagged
2854,614,22,4.64821,27.9091,12,1.83333,15,291,68,1,0,4,0,4,0,0,103,16.775244,46,3,0,1,1,0.75,7.491857,0.25,0.001629,0.004311,0,0,0,0,0,0,0,0,0,5,1,1,0,untagged
823,184,8,4.47283,23,4,2,16,212,8,0.875,0.125,1,0,1,0,0,182,98.913043,26,1,0,0,0,1,14.130435,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,untagged
1228,207,8,5.93237,25.875,6,1.33333,15,489,47,1,0,3,0,3,0,0,16,7.729469,26,0,0,12,12,0,12.560386,4,0.057971,0.153453,0,0,0,0,0,0,0,0,0,2,0,0,0,untagged
3716,710,17,5.2338,41.7647,6,2.83333,15,368,1,0.882353,0.117647,6,2,8,0.333333,0,19,2.676056,107,0,1,9,9,0,15.070423,1.125,0.012676,0.033554,174,0,174,87,0,0,0,0,0,6,1,2,1,untagged
11125,2192,116,5.07527,18.8966,23,5.04348,16,525,1,0.724138,0.206897,5,3,8,0.6,0,390,17.791971,82,1,0,9,9,0.2,3.740876,1.125,0.004106,0.010868,444,212,1070,356.667,0,0,0,0,0,2,2,3,1,untagged
2163,409,56,5.28851,7.30357,25,2.24,16,199,1,0.321429,0.410714,8,0,8,0,0,251,61.369193,36,0,0,5,5,0,8.801956,0.625,0.012225,0.03236,0,0,0,0,0,0,0,0,0,6,0,1,1,untagged
1172,222,35,5.27928,6.34286,24,1.45833,21,118,3,0.285714,0.685714,4,0,4,0,0,54,24.324324,74,0,0,2,2,0,33.333333,0.5,0.009009,0.023847,0,0,0,0,0,0,0,0,0,2,1,3,2,untagged
1387,266,9,5.21429,29.5556,8,1.125,15,326,41,1,0,3,0,3,0,0,80,30.075188,54,2,0,1,1,0.666667,20.300752,0.333333,0.003759,0.009951,0,0,0,0,0,0,0,0,0,2,1,2,1,untagged
1134,239,7,4.74477,34.1429,6,1.16667,16,426,34,1,0,3,0,3,0,0,21,8.786611,31,0,0,6,6,0,12.970711,2,0.025105,0.066453,0,0,0,0,0,0,0,0,0,6,1,2,1,untagged
2583,528,18,4.89205,29.3333,3,6,15,237,1,0.944444,0.055556,5,4,9,0.8,0,191,36.174242,77,0,1,3,3,0,14.583333,0.333333,0.005682,0.01504,30,21,103,25.75,0,0,0,0,0,12,1,2,1,untagged
2087,430,16,4.85349,26.875,9,1.77778,15,286,37,1,0,3,3,6,1,0,37,8.604651,100,3,0,7,7,1,23.255814,1.166667,0.016279,0.043092,35,0,35,11.6667,0,0,0,0,0,9,2,3,1,untagged
1186,254,4,4.66929,63.5,3,1.33333,16,220,55,1,0,3,1,4,0.333333,0,42,16.535433,34,0,0,1,1,0,13.385827,0.25,0.003937,0.010421,0,0,0,0,0,0,0,0,0,7,0,0,0,untagged
6155,1169,71,5.26518,16.4648,27,2.62963,17,325,1,0.760563,0.225352,6,0,6,0,0,40,3.421728,63,0,0,13,34,0,5.389222,5.666667,0.029085,0.076989,0,0,0,0,0,0,0,0,0,5,1,2,1,untagged
1365,274,10,4.98175,27.4,3,3.33333,17,348,2,0.8,0.2,1,0,1,0,0,263,95.985401,20,0,0,0,0,0,7.29927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,untagged
869,163,11,5.33129,14.8182,3,3.66667,14,188,16,0.727273,0,4,0,4,0,0,50,30.674847,40,1,0,2,2,0.25,24.539877,0.5,0.01227,0.032479,0,0,0,0,0,0,0,0,0,2,0,1,1,untagged
1557,270,10,5.76667,27,4,2.5,15,276,83,1,0,3,0,3,0,0,247,91.481481,19,0,0,11,11,0,7.037037,3.666667,0.040741,0.107843,0,0,0,0,0,0,0,0,0,3,1,3,2,untagged
867,178,8,4.87079,22.25,5,1.6,19,145,84,1,0,2,0,2,0,0,162,91.011236,14,1,0,0,0,0.5,7.865169,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,untagged
3546,589,68,6.02037,8.66176,49,1.38776,23,157,2,0.529412,0.294118,1,2,3,2,0,37,6.281834,125,0,0,0,0,0,21.222411,0,0,0,38,38,38,19,0,0,0,0,0,0,0,0,0,untagged
2189,433,12,5.05543,36.0833,4,3,15,228,9,0.916667,0.083333,4,0,4,0,0,265,61.200924,30,0,0,20,20,0,6.928406,5,0.046189,0.122266,0,0,0,0,0,0,0,0,0,6,1,2,1,untagged
5344,1040,40,5.13846,26,16,2.5,14,369,63,1,0,8,0,8,0,0,30,2.884615,50,0,0,2,2,0,4.807692,0.25,0.001923,0.00509,0,0,0,0,0,0,0,0,0,3,2,3,1,untagged
1466,293,4,5.00341,73.25,3,1.33333,14,237,56,1,0,5,3,8,0.6,0,86,29.351536,115,7,2,3,3,1.4,39.249147,0.375,0.010239,0.027103,39,0,39,13,0,0,0,0,0,5,1,2,1,untagged
850,174,16,4.88506,10.875,3,5.33333,15,148,4,0.8125,0.0625,4,0,4,0,0,42,24.137931,37,0,0,1,1,0,21.264368,0.25,0.005747,0.015213,0,0,0,0,0,0,0,0,0,8,1,2,1,untagged
2038,390,12,5.22564,32.5,8,1.5,13,240,77,1,0,1,2,3,2,0,16,4.102564,45,0,0,19,22,0,11.538462,7.333333,0.05641,0.149321,334,33,367,183.5,0,0,0,0,0,5,0,0,0,untagged
1551,278,15,5.57914,18.5333,12,1.25,20,223,21,0.866667,0,1,0,1,0,0,269,96.76259,15,0,0,0,0,0,5.395683,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,untagged
4345,800,33,5.43125,24.2424,12,2.75,16,313,19,0.969697,0,7,0,7,0,0,74,9.25,26,0,0,10,10,0,3.25,1.428571,0.0125,0.033088,0,0,0,0,0,0,0,0,0,3,1,3,2,untagged
8754,1681,66,5.20761,25.4697,26,2.53846,16,375,11,0.984848,0.015152,7,0,7,0,0,94,5.59191,53,3,0,0,0,0.428571,3.152885,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,untagged
1845,387,41,4.76744,9.43902,5,8.2,14,165,2,0.756098,0.097561,4,0,4,0,0,57,14.728682,47,1,0,0,0,0.25,12.144703,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,1,untagged
1047,198,11,5.28788,18,11,1,16,156,41,1,0,3,0,3,0,0,0,0,28,0,0,0,0,0,14.141414,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
2381,460,38,5.17609,12.1053,11,3.45455,19,215,1,0.578947,0.342105,4,3,7,0.75,0,112,24.347826,34,0,0,2,2,0,7.391304,0.285714,0.004348,0.011509,60,23,121,40.3333,0,0,0,0,0,9,0,0,0,untagged
1087,214,8,5.07944,26.75,4,2,16,236,49,1,0,4,0,4,0,0,38,17.757009,27,0,0,5,8,0,12.616822,2,0.037383,0.098955,0,0,0,0,0,0,0,0,0,5,1,1,0,untagged
9696,1796,162,5.39866,11.0864,62,2.6129,52,369,0,0.67284,0.253086,5,0,5,0,0,134,7.461024,141,0,0,2,2,0,7.85078,0.4,0.001114,0.002948,0,0,0,0,0,0,0,0,0,4,1,3,2,untagged
4246,824,25,5.15291,32.96,11,2.27273,15,357,3,0.92,0.04,5,2,9,0.4,1,41,4.975728,133,4,2,3,3,0.8,16.140777,0.333333,0.003641,0.009637,260,0,260,130,2,147,109,256,128,11,0,0,0,untagged
1751,333,6,5.25826,55.5,1,6,15,263,3,0.833333,0.166667,5,0,5,0,0,119,35.735736,75,0,0,2,2,0,22.522523,0.4,0.006006,0.015898,0,0,0,0,0,0,0,0,0,9,1,2,1,untagged
11796,2384,98,4.94799,24.3265,39,2.51282,20,383,1,0.959184,0.020408,10,3,13,0.3,0,220,9.228188,123,0,0,5,6,0,5.159396,0.461538,0.002517,0.006662,453,271,1110,370,0,0,0,0,0,10,1,1,0,untagged
2278,472,23,4.82627,20.5217,10,2.3,16,208,10,0.956522,0.043478,5,0,5,0,0,47,9.957627,52,1,0,0,0,0.2,11.016949,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,untagged
907,171,10,5.30409,17.1,8,1.25,19,90,34,1,0,6,6,12,1,0,72,42.105263,167,53,0,0,0,8.833333,97.660819,0,0,0,28,0,53,8.83333,0,0,0,0,0,5,0,1,1,untagged
1199,255,11,4.70196,23.1818,5,2.2,14,251,74,1,0,0,0,0,0,0,0,0,17,0,0,0,0,0,6.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,untagged
7458,1395,95,5.34624,14.6842,26,3.65385,387,435,1,0.663158,0.221053,9,0,9,0,0,58,4.157706,159,6,0,3,4,0.666667,11.397849,0.444444,0.002867,0.00759,0,0,0,0,0,0,0,0,0,10,1,2,1,untagged
2006,380,15,5.27895,25.3333,9,1.66667,15,205,6,0.6,0.4,3,0,3,0,0,32,8.421053,60,0,0,0,0,0,15.789474,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,untagged
1395,279,19,5,14.6842,6,3.16667,40,189,6,0.736842,0.157895,3,0,3,0,0,254,91.039427,23,0,0,3,4,0,8.243728,1.333333,0.014337,0.037951,0,0,0,0,0,0,0,0,0,8,2,3,1,untagged
2888,556,29,5.19424,19.1724,18,1.61111,15,290,23,0.862069,0,5,2,9,0.4,1,20,3.597122,37,0,0,10,10,0,6.654676,1.111111,0.017986,0.047609,380,91,471,235.5,2,257,120,377,188.5,4,1,2,1,untagged
1884,358,71,5.26257,5.04225,29,2.44828,43,109,3,0.394366,0.098591,4,0,4,0,0,21,5.865922,127,0,0,0,0,0,35.47486,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,untagged
1174,253,2,4.64032,126.5,2,1,11,157,100,1,0,5,2,7,0.4,0,59,23.320158,122,0,2,1,1,0,48.221344,0.142857,0.003953,0.010463,154,0,154,77,0,0,0,0,0,5,1,3,2,untagged
1473,283,11,5.20495,25.7273,4,2.75,14,315,71,1,0,2,0,2,0,0,70,24.734982,25,0,0,2,2,0,8.833922,1,0.007067,0.018707,0,0,0,0,0,0,0,0,0,4,0,0,0,untagged
913,161,7,5.67081,23,5,1.4,17,277,43,1,0,2,0,2,0,0,154,95.652174,17,0,0,3,3,0,10.559006,1.5,0.018634,0.049324,0,0,0,0,0,0,0,0,0,3,1,2,1,untagged
1619,288,20,5.62153,14.4,11,1.81818,15,262,7,0.7,0.1,4,0,4,0,0,22,7.638889,5,0,0,1,1,0,1.736111,0.25,0.003472,0.009191,0,0,0,0,0,0,0,0,0,2,0,0,0,untagged
2020,411,21,4.91484,19.5714,9,2.33333,17,303,12,0.952381,0.047619,0,2,3,0,0.5,79,19.221411,6,0,0,0,0,0,1.459854,0,0,0,310,310,310,155,1,0,0,0,0,8,0,0,0,untagged
4770,1017,52,4.69027,19.5577,29,1.7931,16,275,1,0.788462,0.096154,7,0,7,0,0,34,3.343166,143,6,1,0,0,0.857143,14.060964,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,untagged
1397,250,15,5.588,16.6667,8,1.875,15,221,10,0.533333,0.266667,4,3,7,0.75,0,44,17.6,45,1,0,5,6,0.25,18,0.857143,0.024,0.063529,59,6,94,31.3333,0,0,0,0,0,7,1,3,2,untagged
7639,1523,70,5.01576,21.7571,16,4.375,22,344,42,1,0,6,2,8,0.333333,0,119,7.813526,66,4,0,0,0,0.666667,4.333552,0,0,0,336,157,493,246.5,0,0,0,0,0,3,1,2,1,untagged
1773,320,76,5.54063,4.21053,11,6.90909,18,244,0,0.236842,0.723684,6,0,6,0,0,53,16.5625,40,1,0,4,4,0.166667,12.5,0.666667,0.0125,0.033088,0,0,0,0,0,0,0,0,0,6,2,4,2,untagged
7845,1710,82,4.58772,20.8537,38,2.15789,15,319,0,0.914634,0.04878,2,9,11,4.5,0,35,2.046784,52,0,0,0,0,0,3.040936,0,0,0,647,52,1490,165.556,0,0,0,0,0,2,0,0,0,untagged
2196,395,33,5.55949,11.9697,5,6.6,15,142,20,0.878788,0,5,0,5,0,0,30,7.594937,10,0,0,2,5,0,2.531646,1,0.012658,0.033507,0,0,0,0,0,0,0,0,0,3,1,3,2,untagged
1119,268,10,4.17537,26.8,2,5,14,261,58,1,0,1,0,1,0,0,18,6.716418,18,0,0,0,0,0,6.716418,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
2539,518,21,4.90154,24.6667,6,3.5,15,355,36,1,0,3,3,6,1,0,97,18.725869,36,2,0,0,0,0.666667,6.949807,0,0,0,189,75,403,134.333,0,0,0,0,0,2,0,1,1,untagged
14953,2746,110,5.44538,24.9636,40,2.75,19,373,2,0.936364,0.045455,9,11,20,1.22222,0,170,6.190823,113,5,0,46,58,0.555556,4.115076,2.9,0.021122,0.05591,396,29,2040,185.455,0,0,0,0,0,9,2,4,2,untagged
7814,1585,82,4.92997,19.3293,36,2.27778,18,325,15,0.890244,0.012195,5,0,5,0,0,34,2.14511,87,0,0,2,2,0,5.488959,0.4,0.001262,0.00334,0,0,0,0,0,0,0,0,0,3,1,2,1,untagged
2193,414,17,5.2971,24.3529,9,1.88889,22,239,4,0.882353,0.117647,4,0,4,0,0,43,10.386473,37,2,0,10,10,0.5,8.937198,2.5,0.024155,0.063939,0,0,0,0,0,0,0,0,0,8,1,2,1,untagged
2111,423,22,4.99054,19.2273,9,2.44444,15,255,3,0.863636,0.090909,6,1,7,0.166667,0,57,13.475177,49,0,1,10,10,0,11.583924,1.428571,0.023641,0.062578,59,59,59,59,0,0,0,0,0,5,1,2,1,untagged
1490,322,10,4.62733,32.2,7,1.42857,15,254,61,1,0,5,0,5,0,0,87,27.018634,51,0,0,16,17,0,15.838509,3.4,0.052795,0.139752,0,0,0,0,0,0,0,0,0,19,1,1,0,untagged
1262,244,10,5.17213,24.4,4,2.5,14,333,47,1,0,1,0,1,0,0,239,97.95082,22,0,0,0,0,0,9.016393,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,untagged
1017,172,40,5.91279,4.3,9,4.44444,14,102,1,0.35,0.475,5,0,5,0,0,17,9.883721,39,0,0,1,1,0,22.674419,0.2,0.005814,0.01539,0,0,0,0,0,0,0,0,0,4,2,3,1,untagged
2321,407,52,5.7027,7.82692,14,3.71429,33,235,1,0.365385,0.346154,6,2,8,0.333333,0,292,71.744472,17,0,0,7,8,0,4.176904,1,0.019656,0.052031,81,29,110,55,0,0,0,0,0,3,2,3,1,untagged
1750,344,17,5.08721,20.2353,7,2.42857,13,241,36,1,0,1,0,1,0,0,286,83.139535,29,1,0,0,0,1,8.430233,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,untagged
1503,268,5,5.60821,53.6,4,1.25,18,289,100,1,0,3,0,3,0,0,26,9.701493,28,0,0,0,0,0,10.447761,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,untagged
2621,523,19,5.01147,27.5263,6,3.16667,16,344,45,1,0,5,0,5,0,0,150,28.680688,11,0,0,0,0,0,2.10325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,untagged
1140,208,8,5.48077,26,6,1.33333,14,218,57,1,0,2,0,2,0,0,0,0,9,0,0,0,0,0,4.326923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,untagged
1892,365,20,5.18356,18.25,10,2,17,210,51,1,0,6,0,6,0,0,28,7.671233,55,1,1,0,0,0.166667,15.068493,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,1,untagged
1917,341,35,5.6217,9.74286,27,1.2963,135,227,3,0.828571,0.114286,3,0,3,0,0,126,36.950147,26,0,0,0,0,0,7.624633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
2325,435,15,5.34483,29,9,1.66667,15,523,17,0.933333,0,3,0,3,0,0,39,8.965517,39,0,0,0,0,0,8.965517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,untagged
1487,285,16,5.21754,17.8125,8,2,17,465,2,0.5625,0.25,5,0,5,0,0,55,19.298246,43,2,0,0,0,0.4,15.087719,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,untagged
3372,681,37,4.95154,18.4054,14,2.64286,15,206,21,0.972973,0,3,0,3,0,0,504,74.008811,55,1,0,0,0,0.333333,8.076358,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,untagged
882,155,14,5.69032,11.0714,4,3.5,17,193,1,0.714286,0.214286,3,0,3,0,0,153,98.709677,29,0,0,1,1,0,18.709677,0.333333,0.006452,0.017078,0,0,0,0,0,0,0,0,0,6,0,1,1,untagged
1662,343,15,4.84548,22.8667,6,2.5,13,278,35,1,0,4,0,4,0,0,49,14.285714,44,1,0,1,2,0.25,12.827988,0.5,0.005831,0.015435,0,0,0,0,0,0,0,0,0,4,1,2,1,untagged
12376,2455,90,5.04114,27.2778,37,2.43243,32,535,10,0.944444,0.044444,7,0,7,0,0,62,2.525458,180,2,1,0,0,0.285714,7.331976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,untagged
1759,325,14,5.41231,23.2143,6,2.33333,15,282,37,1,0,7,1,8,0.142857,0,88,27.076923,99,0,0,12,21,0,30.461538,2.625,0.064615,0.171041,7,7,7,7,0,0,0,0,0,10,1,2,1,untagged
2697,541,17,4.98521,31.8235,6,2.83333,15,468,69,1,0,2,0,2,0,0,538,99.445471,46,1,0,5,5,0.5,8.502773,2.5,0.009242,0.024464,0,0,0,0,0,0,0,0,0,4,1,2,1,untagged
981,207,6,4.73913,34.5,5,1.2,18,246,10,0.666667,0.333333,6,0,6,0,0,124,59.903382,67,0,0,0,0,0,32.36715,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,untagged
1404,251,9,5.59363,27.8889,4,2.25,19,154,35,1,0,2,0,2,0,0,166,66.135458,28,0,0,0,0,0,11.155378,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,untagged
1232,213,64,5.78404,3.32812,11,5.81818,16,107,1,0.25,0.59375,5,0,5,0,0,35,16.431925,46,0,0,1,1,0,21.596244,0.2,0.004695,0.012428,0,0,0,0,0,0,0,0,0,3,2,3,1,untagged
